Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
64,8.572650885956657,11.169890117211416,7.000994487968331,7.506899343629431,7.605103207778299,10.256876438091963,12.09348555179151,7.167186132435763,7.9751015033871795,9.165177757036005,10.457652156070996,7.974755639769599,6.378060276395925,9.11042341996659,8.312549400763437,7.164284360911651,9.233197521729544,7.272208742704936,11.300380035902077,11.93651173586092,9.372165901785158,8.46513260594077,8.085202239583207,9.8735043374441,7.854622856460394,11.019001370131033,11.046414931812397,8.890455841327917,11.258525452996405,8.396593225012149,7.671614154495416,12.364500068651932,7.064136894405923,9.960668995323212,9.952555433790776,7.923698905088173,11.220538483857121,11.372500404037652,9.558134238714024,8.0572885901007,9.988714641929166,7.853004101981201,8.319700440264024,8.528161859196803,9.933366386332326,9.85781607014567,6.720719921973443,7.986308500725341,12.289847571757138,8.873911746579621,11.986210868021395,7.911085715069072,7.395468576473082,11.08616905630473,10.125194857986235,7.090510040201166,9.675781158497749,9.595971911480055,9.439282194457832,8.662426813660424,11.170521323201672,10.967548248292593,7.322061185111084,9.490510643169443,6.918610247133978,8.684499874107102,11.797484171498994,10.914724815572166,8.95483247971515,9.394102997775901,8.852068967322262,9.992904233183122,10.08458199966437,10.56555563837561,9.046418316606848,10.891568101862426,10.698303158762437,10.62224014974804,9.597308510093278,10.502147720903281,7.722644655639422,7.0012775819295685,11.126759776012085,
65,8.506470712380926,11.275420757834826,6.963471756285138,7.575113124744867,7.694915290505951,10.212829909904423,12.15245025506978,7.356235625430313,7.968931555945188,9.522550335001412,10.323886864041373,8.101826041862923,6.306218839066398,9.402764718329443,8.293698630912724,7.456045511145548,9.244648849303513,7.123090051441177,11.423082854552542,11.711029613185659,9.458605121047759,8.648409334956565,8.249969684357875,9.989573428313332,8.058314205695027,10.839030613082809,10.930978700087227,9.175738369560715,11.357328882880008,8.437487693144528,7.764059479124197,12.204863055270994,7.188792600426623,9.885232521543038,10.104533034380651,7.69945985921855,11.250721460733658,11.46478524712909,9.475783883687185,8.182473368640771,10.00683915131934,7.812585685744179,8.54233472893512,8.545486223608922,10.313802450131146,9.801497384770236,6.564516233747118,8.228006126074085,12.500067923658637,8.930202173535935,12.225003335572552,8.237021137210728,7.533659782658143,11.338179815298668,9.78418568286943,6.967355499393788,9.66293543877929,9.46172241419184,9.559435264446993,8.672820537321028,11.512269078847098,11.114240759359696,7.413998504036019,9.65227279237127,7.0317512553422485,8.797618889039562,11.782989732286374,10.989814904428297,9.007463185229117,9.511349337666955,8.730253145850522,10.072876580792876,10.113803619190717,10.436998123960912,9.182712640320593,10.901913432270362,10.925239278226966,10.430998479363542,9.641383482268076,10.617684362938427,7.6168829335764086,6.728866496393758,11.126797501758862,
66,8.566944049152093,11.390582673701498,6.993662154309704,7.556902290475181,7.9574952423326035,10.267976418322428,12.306704664348668,7.532610541636338,8.046683586462162,9.71517533975953,10.127850780810473,8.174335645781358,6.185077358021827,9.634656394188616,8.429033339171493,7.746618509982813,9.484156875495973,7.125267603852908,11.588672136846311,11.51556393960175,9.399227049254108,8.760714001158627,8.175579316760016,10.256829328533044,8.291397258996765,10.626538627102317,10.967753111379416,9.258296799521688,11.176765500463858,8.63036611279345,7.992993478443722,12.228713013496748,7.323131129207248,9.895727706606275,9.958598203556512,7.50878414405684,11.347494686409103,11.248122736478857,9.629269783313458,8.273347893857679,10.090281031958025,7.68354021546464,8.856465860671303,8.609572724136466,10.706253922606814,9.667687253482683,6.386616590301097,8.612960890169672,12.335542895559243,9.02053442644225,12.414436039005656,8.484044099070987,7.758945003928382,11.616847461861358,9.730102052759591,7.116855404808859,9.71949598668921,9.354421197332755,9.636018025569426,8.682805016772425,11.919755507738163,11.189838166666782,7.376046295497317,9.844312825214773,7.104990786121737,8.983887842216205,11.759757233218185,11.119225580303802,9.068514448636025,9.61128608326561,8.705037527975708,10.119569359582943,10.063732005427749,10.348722160897834,9.43743358533968,10.907102042530271,11.200561735628064,10.259310010250587,9.682210751068897,10.632278883131798,7.474423427834207,6.3840752703971955,11.226580451006136,
67,8.633535274500883,11.595428120310983,7.106289556836964,7.551290398101553,8.180284767923915,10.393570951038988,12.579229171065084,7.599021918128797,8.152959185163278,9.892431684916822,10.177611996459014,8.226456773093753,6.039257404131767,9.804541777736201,8.5521476249048,8.087153918394083,9.71881565197723,7.129335458264851,11.807292700405451,11.413956030426784,9.284725540624954,8.862285409809836,8.093361885711317,10.521813338309698,8.572188473023886,10.532267804970122,10.978189262503726,9.148240024931082,10.946424321165944,8.886649651602342,8.115982614734923,12.300265975191733,7.310518025563116,10.015945275230187,9.875157721482395,7.5397552578186975,11.226559852942442,11.342118221240364,9.72395633882092,8.507402055020961,10.295266755855803,7.779909195044102,8.96133989731668,8.671235488800098,10.971787771772412,9.664945535269329,6.13468473523584,8.820889048383094,12.278981493365379,9.212120790733987,12.777969482223094,8.750153709187597,8.119346940192042,11.987723034605494,9.71540662490996,7.345134951242047,9.764680969705257,9.261375007006233,9.548835388188326,8.801721447849195,12.14695727716703,11.051442214336348,7.304276473468941,9.879377852992837,7.333372858065628,8.911673979881481,11.68726800196027,11.179569957274065,9.139660879636816,9.666447402427174,8.697479341915564,10.22213295967348,10.20043028258804,10.407175731816697,9.582254350629102,10.739326175724404,11.350847838632916,10.213160154147026,9.672679170682668,10.536175216693735,7.300142460563539,6.168008135309685,11.241049797304216,
68,8.494634047927098,11.63493083665152,7.161043776570518,7.567448684260114,8.41587057717089,10.766175796415709,12.777206342411592,7.4049147689904515,8.161786753545623,9.923993659473037,10.193688248483674,8.407162995255614,5.949830205505599,10.092788435783733,8.860998170843196,8.412254494512446,9.810162373768385,7.015085254058649,11.988724970048473,11.317181343081769,9.214858871930092,8.922840071178054,7.989025898271596,10.741037054432631,8.862915704623049,10.417481067655892,10.768361863072396,9.005025838602663,10.909276019057723,9.119400964678567,8.166521676026463,12.22384356150852,7.164120337901972,10.110462279828548,9.871937252451705,7.6159013915002785,10.945460974825028,11.516320851344132,9.934204508589751,8.722997271196226,10.499798029094219,7.846361228116196,9.22715253194962,8.607916881270995,11.190354922864927,9.907225050642236,6.205098059277972,8.923232275163762,11.954649736902947,9.445323403163624,12.909948915760808,9.112352135755287,8.4906914020196,12.267925344487672,9.782831399079882,7.631452658631961,9.838120675067255,9.222383362089335,9.454921728525406,9.080420924574012,12.389854176760311,10.886047131173171,7.307135811514653,9.708333455993678,7.560173416551821,8.860298926816487,11.587255742551868,11.069763995873426,9.151080172746214,9.933796328883018,8.710074280390964,10.419302743165526,10.39009271504171,10.2562624045499,9.701861337751668,10.562434172807794,11.35816702949202,10.173414202146631,9.587666093070611,10.424329368805864,7.213119257965593,5.9300376691534264,11.460997436340433,
69,8.505210260599483,11.576416644308566,7.4404608021105885,7.547416689772563,8.511042405397465,11.127797545826661,12.898203575680135,7.411910141668011,8.071913763449349,10.078692556314966,10.248150252231001,8.709417632436633,5.816206803491433,10.341683715507942,9.052060330574724,8.67750704249042,10.160939473273636,7.008764259276852,12.17331511802768,11.29624543730339,9.187946518755236,9.053970523172415,8.038689615314317,11.074135653730066,9.061978273494269,10.253776657374265,10.778470122587393,8.878558352330778,10.931497442712459,9.250841010593007,8.24030476251449,12.156788097520424,7.197457419041269,10.36493833642838,9.874601347965086,7.625320469869672,10.910631184345242,11.449042838106873,10.217315047510997,8.866082311169583,10.746424933126685,7.943570421588036,9.75582067822503,8.669567646913237,11.318011495276263,10.135877538161203,6.367679124434591,9.03492969930221,11.802661947221969,9.619565528517818,13.08976400145033,9.153155287402637,8.797304746530783,12.518528714270706,9.675238537532026,7.960154006262275,9.848919468146892,9.044856504530234,9.346946484989328,9.347467784353086,12.628063549376204,10.93618383616628,7.365770076305241,9.537027942730042,7.953370757789233,8.903528755612369,11.515557963163818,10.825892115546417,9.077906564210839,10.102698263794652,8.797789039248963,10.526487409230398,10.54929100747341,10.107861429329645,9.76815889491041,10.389019138661173,11.326136187939134,10.093736700423992,9.72788794480443,10.190452925521939,7.249087658275544,5.908730393209371,11.549456059193197,
70,8.6118643346949,11.410931300091487,7.774814507604335,7.612374849611319,8.762525605603226,11.397698567463802,12.809656437809945,7.620826176910779,7.957913235754292,10.235743323468887,10.1699175976642,8.950209603613324,5.742502841207979,10.591171616458812,9.097873739608563,8.95378738843872,10.369634473195639,7.356787418905027,12.437587756574203,11.560848664014767,9.155045104677566,9.130717492576863,8.196445540419486,11.378670173010814,9.169675913598539,9.839371839173081,10.741882620417844,8.514945763610827,10.880408727797327,9.431626596758443,8.44611603982987,12.051251848834521,7.442671813878074,10.600483899475424,9.973991661647611,7.731324853139834,10.991861485172837,11.360429180467097,10.651209740327152,9.094879702559377,10.924450408337627,8.129201237478958,10.035585388652148,8.726899928746882,11.457833334273598,10.15412949638193,6.707208794932212,9.039413662169766,11.748917121548018,9.764718203824646,13.214550161480016,9.450226774878299,8.908136793953805,12.703545336096223,9.674390646916365,8.32071870412582,9.93876371509877,8.732723372351344,9.673938533508451,9.545473369909182,12.80592769823161,10.901592512383157,7.508761178175214,9.567393715072013,8.225285043491619,9.098278146425093,11.45645200249772,10.696772086314667,9.051508729767463,10.188090189514917,9.059610998265697,10.395939085875986,10.557125906198848,10.134531055825914,9.884913314759386,10.505497071445236,11.259478093771229,9.993841147008663,9.825040332535458,10.14022466385039,7.3362766728113264,5.919403761945746,11.617175466665262,
71,8.863915709841834,11.213833205851767,8.22569919815726,7.703599456522069,9.037385057278957,11.369894558777979,12.912016674149026,7.666798601276723,7.815323767630495,10.20117719711796,10.153888441690047,8.833152082362778,5.834654687750527,10.984117964065401,9.323421452043469,9.223099638451417,10.331349528555638,7.442616211076331,12.654791076287836,11.594684985376173,9.213885350302291,9.219569005189205,8.433389830135727,11.553601030281893,9.223933763993092,9.929653610445627,11.002865793687238,8.550151831853281,10.722110995386533,9.695575186001356,8.640299406990323,11.992781233255087,7.751598377480203,10.828572283508958,10.187780546885666,7.832782906081875,11.082042575572718,11.095887037818347,10.980776275653698,9.405807080004607,10.962597764751159,8.223398163261445,10.094440884980612,8.633124026905119,11.470338120156816,10.153753150781391,7.102535956747971,9.078868552413827,11.60377884877428,9.995928661206026,13.202141238402689,9.550635564021574,8.913961286481694,12.480931429156989,9.747420419830245,8.596280332238738,9.997817990403219,8.528945578337702,10.042672686186382,9.578577771080338,12.955605633501378,10.88893011781773,7.683118333887521,9.607729092622414,8.57055207862649,9.203251299727938,11.400886966730564,10.794946700112696,9.16668207828815,10.138534246544092,9.437494991040605,10.269011053001712,10.422473116488966,10.232766870430819,9.909594404490354,10.451609411152855,10.983712851853287,10.04550188469236,9.86281200319011,10.135786717149026,7.426514925298067,5.989148819416983,11.532053863440199,
72,9.096063405250696,11.139302534934803,8.717629816041098,7.49251809230612,9.274267743105135,11.30854769025192,12.777077467013628,7.752377806171294,7.788738328726258,10.139848694513415,10.238973004251989,9.008078376747934,6.030426516426408,11.137264923777238,9.538639997627442,9.299337796182844,10.26503056381437,7.494720974867752,12.809433973358129,11.694001453784598,9.21091428840328,9.276743713048393,8.686872934683775,11.663665988013406,9.431757557382259,10.082126216912092,11.233958574047357,8.6656805609158,10.592903803556393,9.677373734261991,8.756164985811346,11.907928122480218,8.073405517636496,11.007598276272404,10.419153695268212,7.7100609330918,11.1065193533996,10.885186396126317,11.247469885276308,9.715291874974696,11.063771289473628,8.360330913755103,10.275400226228587,8.576366056579515,11.41802751574268,10.356583445697307,7.588241903716814,9.095442816479526,11.44351437882612,10.128184513576372,13.155723110716437,9.671317719151109,8.91794873447434,12.400858679125387,9.5971133277079,8.508213559885078,9.918082802427811,8.505153280728312,10.30861579395701,9.667687252989674,13.10033583877696,10.817025009317767,7.914420676487747,9.477370901872936,8.81322498307729,9.371866209434023,11.287919044889035,10.92247571542896,9.446853039183825,10.099329574528166,9.824935012853668,10.39112811526353,10.488117593689534,10.383140997417314,9.803338700429382,10.642381403444226,11.029438271218828,10.339546863060534,9.792898993338309,10.08609843234369,7.604364423933257,5.944147117380469,11.240018637146804,
73,9.376073368528443,11.169852934759248,9.067274373656367,7.417878942710491,9.299337884628446,11.30560544801212,12.934169346878015,7.903813589595387,7.961016042356751,10.011119261568888,10.261076264188148,9.282116287695267,6.221677449638928,11.062027746631253,9.678730361416282,9.291786048213147,10.45964299508419,7.47092454861372,13.042508364315363,11.845531630456891,9.199057115613181,9.318997252273402,8.853855399083656,11.697442869986258,9.709259295877688,9.884684371593277,11.191554488378483,8.926540955321862,10.461461811247101,9.63027493336459,8.886160522181697,11.755147188926552,8.40873454877224,11.18528945037804,10.663703286421011,7.74138678017483,11.249308841104247,10.608060977595024,11.445697570261233,9.988036727392545,11.461816988866914,8.52456297846842,10.433472865864301,8.774760966068264,11.217823279801236,10.631163065940314,7.795130238245104,9.00988132722916,11.50042269681484,10.10761594594856,13.124304379777932,9.66607714981161,8.8974097410049,12.496035061166541,9.442421059257438,8.497434828673835,9.576183566778923,8.527198274240106,10.484049558639526,9.92277024441065,13.371930187846925,10.619969556309941,8.202996600058771,9.4033637429388,9.107975658944465,9.409074080690457,11.228609246395164,10.92107699230942,9.917188579529352,10.042412637974035,9.888382985633303,10.562140456105777,10.634039271656789,10.336555210788749,9.888500626171984,10.647159879714422,11.111035845119957,10.771004315542719,9.75579273178126,10.255918786780118,7.834056701218421,6.049444018463342,11.27789898841612,
74,9.684654991325019,11.217124436885685,9.25670987185217,7.449721441079606,9.363028749342888,11.235177433125926,13.047867402249471,8.057471024684418,7.9561276742502915,10.126704685346859,10.368746076762132,9.574510517940727,6.300791673762824,11.016382286822727,9.695241971682478,9.316134849888318,10.466391855571958,7.5358023308248345,13.256608588326756,12.056314767738133,9.247510512472678,9.459335798168103,9.19845436859762,11.773259966308366,9.939900208347783,9.62636766066918,11.042121239986372,9.086447860506372,10.361183534682143,9.68977741153897,9.135576878232932,11.717857787981814,8.713611035627013,11.411297455812111,11.056949636184843,7.769149367921701,11.447992401541118,10.41532466311017,11.584647253192685,10.170395128780203,11.999318858825834,8.897065461224223,10.445201865693967,8.985079858399699,11.066131757053094,10.920415634158427,7.756816493271796,9.135067633699048,11.683209276278221,10.154147560089655,13.129924453517638,9.817132318581896,8.856085689527324,12.540630208450079,9.305748054663734,8.572655341366877,9.48354701703989,8.619771737910382,10.691131788802798,10.073834676403363,13.691885359332616,10.332099324321826,8.520348804070004,9.375526881001033,9.439897973346158,9.573015623786807,11.351944760116691,10.826751540572905,10.174339672471985,10.334065324911112,9.85187485890511,10.615574514106644,10.745490152447355,10.265631590528464,10.016424831030681,10.625313295422751,11.22532722790247,11.166690041153167,9.756822951674167,10.430359663896269,8.00341980786635,6.344325409633646,11.555151818703777,
75,9.852700077866206,11.222480249365466,9.467320294691769,7.4926772482440525,9.553550728300172,11.151549097720604,13.023352333886058,8.325662544781359,8.01744989849892,10.211446365312272,10.697263424804724,9.795782471413055,6.411899553634985,10.99988679751766,9.697045270818831,9.321645112250637,10.618465899533728,7.6796104858688725,13.45616768883515,12.078511933436365,9.313619601815272,9.715587310006146,9.490857431275277,11.833746111422556,10.018618867060091,9.44190845674873,10.942543464420845,9.132369156215091,10.387408355723935,9.905525113848046,9.39850631205872,11.763262835882042,8.97113839154208,11.586775740283496,11.29458395817538,7.947172128040008,11.654990941064233,10.23014261625935,11.732248566188133,10.267653769161011,12.40866408454573,9.135206639815994,10.499141647166905,8.880933539151552,11.035303760698948,11.069217852268265,7.668108236109353,9.347670547029416,11.76200319914112,10.307439608648851,13.07739665549683,10.014247821519156,8.883114603159347,12.523936118243448,9.219476568294617,8.610557579816719,9.582435536522624,8.583900556375017,10.861669250319476,10.115124249675237,13.835317588029959,10.062108636001007,8.769304695555354,9.586220169777313,9.745295785891308,9.901029957928275,11.371072934815665,10.704891967221268,10.360296969772666,10.290635312066973,9.914920840212094,10.540458140440279,10.86850570804132,10.319955272453694,10.181862316021157,10.644663772472574,11.220216693120914,11.526420563878453,9.802121403791176,10.223255806663394,8.323006482435908,6.830026890937704,11.79277300341648,
76,9.902682636275184,11.335830587114156,9.718305395298303,7.41799051945026,9.74477277559323,10.961481870749058,13.073674872850365,8.668048079887434,8.138348245048839,10.176378394080352,10.900578897387849,10.05501485916087,6.633158992991357,11.067571789889024,9.601952993544396,9.499733070088773,10.845738542582794,7.715360620970367,13.469537544092725,12.052274262638896,9.441488639888338,9.679741786175073,9.744131846897261,12.087455323552966,9.82177619109773,9.377782081551942,10.78652258763341,9.334111672378551,10.467014533808845,10.137747391084682,9.717114916707583,11.885560127602222,9.225854937353835,11.793284989271013,11.396316404673954,8.021425433549336,11.773412685141867,10.132790660148222,11.791890222046176,10.512201099971584,12.65516744791919,9.193937826196056,10.704715836235469,8.881016682355831,11.005286117739871,11.097606033407232,7.579431233670318,9.532697831430742,11.976234670509672,10.297204887896555,13.025764022413812,10.206034867994246,8.924755540339783,12.587706050367963,9.38715606942662,8.73777163965432,9.68524747569271,8.457485924879315,10.981069385167288,10.083536173313288,13.914962128038933,9.839478741804363,8.716810939132527,10.005527706753625,9.881524042613847,10.194631155115005,11.36343020304261,10.681608997957088,10.492074575376865,10.29078341003683,10.207351210296794,10.328775600720476,10.919307339773185,10.371229644646025,10.04954295280652,10.85366348908695,11.250360480609071,11.515303335473792,9.829899865600865,9.818827430308604,8.579544552502501,7.14659263586781,11.785664011369175,
77,9.975032970272283,11.391463689512216,9.603193866802307,7.390482904301683,9.9126683849259,10.904776765454201,13.240433175865531,9.01770634331715,8.317245658021806,10.107887070863281,10.922479503503803,10.150849679563535,6.878511763683916,11.060260948610265,9.56395262918559,9.54503764220759,11.264328982437615,7.849641612583788,13.39961691904502,12.01258483970333,9.767753536786,9.6886306630372,9.951765974461292,12.371593306930327,9.552253824309734,9.469020776259594,10.698706377232932,9.633833097563587,10.564778524159005,10.227100235061076,10.0759229585097,12.035140338862997,9.46849117424983,11.839980601869998,11.377757345180655,8.104568326246453,11.840547734395445,10.116753144339157,11.811868859678384,10.730911479497172,12.801356162977573,9.262025902939788,10.821704565739218,9.120263640006975,10.966970986822995,11.084086411052542,7.5157457297256505,9.736212371695228,12.277697085348214,10.457564401666026,13.065248720896353,10.258328046751377,8.945170902436779,12.581930713874433,9.240756543832342,9.183790974620948,9.83288102824398,8.633886161966696,10.892431110266912,10.186907364771915,13.825568017336433,9.635295855890531,8.713402587584564,10.319811294254338,9.972793701761907,10.471543275392971,11.334978088650256,10.74606294016684,10.64061072111327,10.29513894989039,10.48160696088824,10.14703743077192,11.18592804675264,10.327421202947523,9.889652678944831,10.971255001497228,11.276791093367205,11.361964600652184,9.863677871237124,9.519674747418135,8.934492909484309,7.374348155420806,11.804245113044658,
78,9.89271039367215,11.297949330288088,9.581467921917255,7.476412448733182,10.27510822361614,10.783034705445232,13.313968765725765,9.140974940890807,8.587640503894406,10.177968571065772,10.953204129529059,10.048450619056265,7.234373325351056,11.21205607635902,9.631376973649902,9.456550423323959,11.713785050623272,7.981591865974975,13.440072599967912,11.951190660175358,9.95414321180017,9.635919622294265,10.00685885822211,12.68483612219887,9.501314407739883,9.428841074800767,10.711619943503608,9.893542136309854,10.575809837077845,10.094162074862876,10.381347150818389,12.277233286669077,9.63203182468935,11.852231261945146,11.381468710374794,8.202331089204357,11.821907715525283,10.163307914071284,11.78889501223,10.697901426217495,12.73669976415074,9.477768639674158,10.89995291313916,9.234199413886437,10.880345238448175,11.136992503435184,7.755135408011816,9.986340356918284,12.404185000286308,10.873732993581061,13.185302345884843,10.404864133538245,9.036441017518465,12.493624154746385,9.11218056292254,9.460850130535533,9.952720904764409,8.795552939004008,10.794998577747391,10.470085439847658,13.485152091932651,9.61973737408249,8.778472554496343,10.553114997739137,9.951477457808501,10.650919626723446,11.273512406424118,10.610591837549327,10.729919649925579,10.304365888521431,10.673080989208174,10.169976220631817,11.423018985981779,10.37607962045914,9.845763263276433,10.90978613956789,11.263645219053483,11.437744621209017,9.999905630021768,9.331745070993062,9.153261505936275,7.483726841738837,11.635032959079034,
79,9.677296101110253,11.459436336167101,9.767972393209428,7.70028494072907,10.659828167892467,10.646282528726594,13.445861421999997,9.33860233108104,8.966068083634546,10.252745086442744,11.010867840007279,9.960448439797652,7.532967284654565,11.542163213094076,9.85045710469791,9.418479610514897,12.05532054392339,8.355655934418204,13.21966117862042,11.963107386337418,10.064316574061973,9.560384944512688,10.033593349756536,12.978353921592088,9.621539246059825,9.366629564831136,10.749874886054457,10.036953924114393,10.630357778397741,9.844598151318191,10.845376055924927,12.524924940072967,9.56120513173743,11.670217855199494,11.421684804487267,8.308319255869876,11.812601035049475,10.224523145961209,11.871754104781486,10.78154112150888,12.662519603647212,9.615784288142908,11.045594439613021,9.283485708796752,10.846827583139449,11.342563515166985,8.14851154839332,10.276038791642296,12.683424595271978,11.220489660898846,13.351425605928533,10.653002595585964,9.189642035339961,12.55625262390591,9.034175731408094,9.810546923906376,9.820706944903428,8.843846133960191,10.759576815825241,10.564886685143431,13.250894731090913,9.654592447975038,8.77909670593918,10.80242599999244,9.896977509418925,10.471515079290045,11.460837876530498,10.495684842219326,10.756435676090376,10.393529342954272,11.012154033501549,10.416482081385661,11.616138181181562,10.480850399970219,9.860675644144921,11.1266954077286,11.280400020214422,11.682706700168037,10.146694279190328,9.28966358518482,9.16490124216545,7.579728470152325,11.540738789082756,
80,9.931616107721384,11.362502312640498,9.862238526640105,7.90302376218627,10.81677254494603,10.654230896552995,13.227140993003118,9.660907682847936,9.371805221014913,10.269979182701647,11.058197241760265,9.878730769981718,7.7896322628207395,11.852935731854688,10.01020860790319,9.468874433496158,12.161325231675178,8.498915074776773,13.00275994806471,12.017326741104188,10.190947740111497,9.290249873528904,10.110725123395202,13.271913114710223,9.664700826009115,9.331702838760453,10.799855776913803,10.33450087325646,10.85174438537301,9.855070838660026,11.177344114155293,12.748495709314337,9.450080142522076,11.519042720274062,11.481089635956277,8.602216298566365,11.962397267347136,10.13839804110594,11.83564311990667,10.797424273415967,12.909742651545773,9.592611022188803,11.188526867636972,9.416074505909304,10.756250151530882,11.450322138168675,8.358666571237707,10.433694173916988,12.845128848791319,11.47500428569721,13.422111731703563,10.850560171531193,9.380226620768003,12.70794227795723,9.308540509297298,10.188854503473829,9.697007788617913,9.01711973008092,10.844690046988802,10.889674564942137,13.165006942054868,9.618834864905889,8.723969386568534,11.156642475238607,9.87503180610335,10.437859249272753,11.32824189964654,10.525047585429782,10.672693572229743,10.66673686821861,11.180284299960897,10.807582842998015,11.904047104817367,10.752136814584409,9.876325801742087,11.219920023104885,11.41432006976346,11.77021427781647,10.402000398454437,9.160979841838106,9.074771799658624,7.79492288379259,11.415012530988657,
81,10.240583002320788,11.273001308772464,9.917129578128938,7.982893202105664,11.00996254691415,10.707518220440823,12.988482679188792,9.930702634839799,9.87709859799905,10.26392307786334,11.037340703140714,9.967226066305383,7.899886505578154,12.20876237791959,10.149691406609698,9.539530300817972,12.138878007680546,8.638728228159636,12.852002145831895,12.205586603794144,10.268991264851257,9.090359812141745,10.281144108429144,13.46056794725833,9.764461628950954,9.308594426209519,10.717843062430005,10.583960425074777,11.017459264759982,9.885527967322059,11.387467758827116,12.670112725424312,9.469606697904462,11.38184239905762,11.791263751691783,8.90424796921641,11.956480771672933,9.91688294564524,11.79937125869385,10.746416325407447,13.063058074197066,9.660795385725148,11.20504552515407,9.653131898323103,10.80839270338527,11.541104296596707,8.653036529708244,10.74436974052164,12.986267510872423,11.86276860706465,13.400079004226193,10.914476732067868,9.570409764131306,12.662204677749015,9.480084602057786,10.357803135296843,9.540885966705623,9.27786890724851,10.93746449180237,11.060608874479534,13.211949957018554,9.363713950929412,8.575305207491512,11.437863178742239,9.974708565805843,10.69012778982631,11.188114488884079,10.53122988606998,10.739588605164496,10.761320298126257,11.506780372166851,11.175927993578789,11.706490923887053,10.974188598746402,9.890934856594644,11.378991722173193,11.448264582281372,11.62016515065265,10.49872705185088,8.92810546651766,9.215843721299844,7.964343074829348,11.286144713905847,
82,10.588595782556842,11.17160816129522,10.005779325123953,8.056492172656126,11.12912665407356,10.75060434731893,13.011497770882125,10.134973827918962,10.282712791457069,10.25139710289866,10.794697489592533,10.147716630678516,8.157121834624789,12.636047676637016,10.231948474697875,9.415311683496233,12.145010878962854,8.66127413496486,12.750562724246773,12.42255863106083,10.399868821979457,9.102409232343101,10.359223367164113,13.679366836674062,9.953161673076494,9.408109896630666,10.593498073006781,10.998840119051874,11.132834684957247,10.021532400468836,11.60064577642209,12.640382725310976,9.475075227352487,11.437098322869137,11.93297992036597,9.332367728622222,12.083571744024312,9.858653309130293,11.735354883400639,10.69092970509683,13.15736734107864,9.764482616885227,11.333744655866283,9.88617287321067,10.763422531762135,11.472320635916281,8.87643695035387,11.061890135332018,13.180034109735606,12.281362697642336,13.286937392970763,10.906410621354361,9.681287593936212,12.447599539981585,9.693569212338469,10.451306889725679,9.350309160743693,9.326059808999275,11.165404325087668,11.054961676633091,13.514107923846879,9.219290940203482,8.32513829673786,11.393757465558174,10.202902565128651,10.751858409127486,11.067196349056424,10.449835866418528,10.822759986219571,10.869659886861065,11.98723056969118,11.545539664669999,11.440323478826517,11.104957747400249,9.91459172140773,11.553376389890786,11.583733663566846,11.564816878194943,10.476337600483985,8.739484878489554,9.237946757410459,8.194875423429028,11.176673993875015,
83,10.50632421372842,11.256926262842121,10.120014219465485,8.140347175306282,11.199837203455722,10.763818871984807,13.090324772991751,10.245502390478936,10.418220703615642,10.34183053086867,10.863947536454308,10.480440729013448,8.438999836458658,12.881877951231546,10.4244215056559,9.449586579679357,12.153536023730775,8.680748927681973,12.552154853385376,12.635893614653025,10.659681127720178,9.307395081760669,10.393796757689381,13.771763309355705,10.277689200575633,9.602289612180838,10.611834120612384,11.27050257301015,11.284627568534429,10.279896391631159,11.867595878290283,12.618094685257123,9.640948891343903,11.435639890587161,11.760410443922032,9.445189090678275,12.348884332071561,9.988797396051675,11.655633715384257,10.707564000160463,13.280169882983387,9.917090506668028,11.495602531015034,10.063941790704593,10.857586132977204,11.471019570151077,9.347819363607464,11.324871560381503,13.303113089404487,12.452545539123939,13.0485062275769,11.013258321705292,9.799116325536179,12.260144216349737,9.778862643774332,10.53963999949377,9.350348654219292,9.369111495534677,11.496944784230688,10.949192376842767,13.459494371074994,9.255949148370572,8.193449967355152,11.290111868316423,10.488573785060886,10.805121778357215,10.963332780438872,10.5296082303384,10.932221675530458,11.011089408565297,12.365678326564943,11.57591113144943,11.179798743269284,11.391788549715077,10.05845318085108,11.89100779572038,11.810903682109243,11.621684355810716,10.66188576913649,8.658187331001653,9.171944213761487,8.586119470071754,11.129089201453109,
