Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,7.847068715299297,6.052696137958103,6.065424818870348,6.746577596664428,4.8877610053771585,7.019875284545441,5.355926258951171,11.222526509945208,9.377839532469073,7.110334237824139,9.392904362311729,8.92376084490719,9.70039801434574,6.1338336280268475,9.148171852388952,8.976605981027978,9.260341491047134,8.197100307595017,9.692392736418634,10.469718908652279,8.908168483799338,10.405843557048048,11.452778284366314,7.386457140017779,9.044725013798118,8.216109873698308,8.307831193646814,8.009926700388263,6.516645020705003,9.246173033347496,8.940364755728305,10.836985260401017,10.568979969595233,11.347489327650804,10.749466837369479,9.446618806806384,10.265107969137338,8.27740604164254,8.519606486141171,7.472234395426563,7.071186238068801,10.601874755794167,9.698348964381422,9.585341213503455,5.781355086962382,10.547751771894276,7.249440700172359,11.658514416523468,8.763160939094348,5.932288498144883,11.971055656824356,7.452301505080656,5.360594161351521,10.472819395554371,8.8493880972903,11.208761859959008,8.174698160346756,10.613792285756169,10.139150939843594,7.6850624777312975,13.335737369814488,5.899505428982596,11.272458440829547,8.529706192831707,9.131760911452465,9.171725855933294,9.26928401237879,7.989781073219755,5.82772018033215,11.121667391214615,8.157964599234425,9.957293341710017,10.58821115412264,14.154202167804424,7.871426498380481,8.844236844217676,6.2533776517607205,11.520359262645755,7.833209228108072,7.093291565088125,10.027661999678001,11.28533798812801,13.641797830304528,12.328783298557639
2,7.865531260335548,6.076540087430905,5.914890226543459,6.647601758924305,5.003970968825185,6.518797262509665,5.483562152813643,10.882108253495305,9.882867070141003,7.400520517072106,8.999579672528128,8.721296653992091,9.810895782861953,5.932000520901802,9.60182293541411,8.790018131386521,9.251972277144082,8.10132411565536,9.215398546365591,10.43328233458038,8.985416011728793,10.468959232477042,11.796811978837363,6.723510893797263,9.05738633962778,7.7711013007367775,8.07342384860047,7.294399172016698,6.718219457120977,9.557326422389755,8.955984701661983,11.108456518711188,10.264491783451831,11.107944760770879,10.153406685234135,9.427216449558227,10.337818310403415,7.915714318120582,8.605156236836034,7.190263447802291,6.526535948932679,10.625920404939569,9.395762543800549,9.542564809016692,5.587237250703012,10.48805258131435,7.41746677822537,11.397061603904788,8.680561693713194,5.642796646224128,11.94217631103646,8.021131947916796,5.824513835580939,10.983997704025008,8.582191352355174,10.916768005566718,8.217538545783768,10.331836913182185,10.397848260504567,7.513097759801099,12.876510588735595,6.0846987434941475,11.074526889507588,9.110392205328003,9.014299769686836,8.851405249294054,9.79323233457712,8.14233105814355,5.542062235082316,10.727578065741776,8.045244673786001,9.983407236572006,10.498108348683413,13.862470323611529,7.959381636595114,9.362804389203715,5.764557622233008,12.281410600385097,7.7533033317989775,7.249179207972991,9.599386915386233,10.861645873387655,13.741156071067874,11.886879371577859
3,8.019022911226648,6.3470613355310554,5.738053863272707,6.900634684521927,5.205981404760964,6.445242608918084,5.679849981650328,10.765378791857987,10.200800137642103,7.736269343204987,8.912137529585097,8.367271642195872,9.68322334574838,5.681758764462593,9.56223753660153,9.073697727562015,9.390278215082283,8.023726492661696,8.823072483600715,9.776529916535075,9.14166063080486,10.67565325019706,12.196917083528305,6.413365436619164,8.8371540191846,7.534828214156322,8.030797098029373,6.823066303261324,6.848966027528812,10.253591202059361,9.21648098220173,11.483785902333056,10.006075923870771,11.291937100174081,9.759735283484826,9.407843676591531,10.66342148291759,7.868848138385349,8.778863792134146,6.959161725818602,5.977085238440424,10.871429599452222,9.263199267428146,9.113712500710772,5.315582474480327,9.937813216396886,7.846409153326964,11.173511720722558,8.577435723736755,5.636450039830983,11.92482225548508,8.40968452804109,6.208374069491003,11.12634772154001,8.483490323612832,10.54620721605089,8.913420604742491,9.666653519817906,10.536628690540281,7.361278098668808,12.645786718629365,6.021783920434805,10.940892139663045,9.163425408061752,8.556165992296659,8.703407167369484,10.517674893191735,8.339688788519965,5.461437001798907,10.924285990152605,8.57881835423983,9.6281540022956,10.105102062225342,13.467765972756933,8.421044456041777,9.787176815261189,5.165067359117361,12.337802019689839,7.725985657048023,7.203344872058966,9.723757718159602,10.445352169183586,13.37637855660202,11.490576266427325
4,8.163267691115028,6.5075210748574674,5.57667958777175,7.005159906648163,5.44382551022065,6.671326723058,5.624525133768717,10.947936136702188,10.599499375188453,7.769976402755477,9.052253762269633,8.213362421948686,9.371423849285158,5.509318227441901,9.662307457231048,9.004479061844002,9.49855363552387,8.250108030107285,8.493208802867139,8.82541108049898,9.462447805486175,10.691490394641193,12.513341842146001,6.085716684455546,9.133144538422934,7.1413263977083385,7.839311230488312,6.345225752113212,6.976993112075023,10.787443644776305,9.247638091062889,11.67982630933452,9.81886758926587,11.449526059729422,9.633545168852194,9.40584608102456,11.304261242222582,7.744228679705889,8.678686887178666,6.676529680969369,5.832458793811309,11.322538415387145,9.192113895905322,8.912703426067646,5.004089550482921,10.096463041631583,8.176037081286438,10.82490878023653,8.636097322366176,5.738665694253058,12.058754297403189,8.486021143350845,6.967666351285755,11.4860512346284,8.307370493962214,10.952598742134551,9.576220009469578,9.195429453075441,10.690163185250046,7.350033009357942,12.608981366850372,6.203441395718827,10.277107168670394,9.239977350805558,8.100483435850876,8.449831634505182,11.068675247828164,8.606192221193233,5.370775472812164,10.832409139372345,9.246015940364611,9.421194747370532,10.045762512826512,13.41079625675821,8.754766154900576,10.530836718306581,4.977489870633834,12.074715951772838,7.480014479873527,7.082441786008003,9.59854772029779,9.982725627605731,13.113164888691697,11.066446926247359
5,8.09434649068066,6.67748643414587,5.760959991430625,7.176200444066627,5.591277675547151,6.823863700516203,5.772137587294619,10.876817082543658,10.95070875485738,7.839476048640716,9.439196650187174,7.996368472188966,9.032169157011896,5.646175304233518,9.908682702545427,8.848567268175955,9.360968530279958,8.536961225362925,8.23552293818221,8.711911462718604,9.579247160854504,10.646818274718065,12.77268018314981,5.779453910110344,9.143856146396734,6.826856917601365,7.311234829568455,6.134386292278256,7.309785517668113,11.176233802290046,9.299928707546657,11.75200756350134,10.047639923829298,11.588489799825554,9.430909698029868,9.495586546465882,11.60797514344892,7.709847331658388,7.911703837834872,6.449009487364028,5.746785784379029,11.371214108181814,8.999040534353664,8.231198515443719,4.629755222084175,9.545469689572979,8.017499639641525,10.322118568827964,8.5445306439685,5.658250188623738,12.433919397174801,8.572017524996374,7.751204581545968,11.822140500484368,7.493502554119142,11.72054631974962,10.01772497943324,9.128867919628437,10.38744189759605,6.920790553704286,12.417009576569257,6.262169513539371,9.286373871208255,9.19904940515502,7.813661803954687,8.168772524238651,11.361568287906483,9.259104941441462,5.297000756019201,10.948165951019678,9.598543643543863,9.142054636865598,9.88030189367441,13.328881042839114,8.687590535889324,10.655373939693483,5.084237030836252,11.985580039228129,7.413596678187704,7.103036747223292,9.179165198660304,9.302550088034735,13.170786000113202,10.857983478317912
6,7.956605103892139,6.784313414647029,6.15516977941888,7.280108940499461,5.752862566760463,6.3872347418059645,5.986237982399444,10.554474956561357,10.941642696021969,7.65859989590115,10.018689672355979,7.805771088396382,8.716907182514158,5.736595851131993,10.191654214288434,9.125532468159992,9.387239796076067,8.86938517888387,7.547893189568805,8.50317420103611,9.255982986270872,10.602491424022576,12.22793830887884,5.790522125439766,9.356523463257357,6.531958522552099,6.948820747473301,5.692126582015273,7.996243725882637,11.620346663140843,9.051265827407185,11.224512717255159,10.255251304919902,11.658176813370144,9.12947094990657,9.570633493325648,11.642065108128083,8.167197016773063,7.144928188201709,6.106122992181371,6.139178450698527,10.64158368151412,9.095771331053513,7.90481164149749,4.430103617244296,8.874292901438526,7.882470426396427,10.149169363934769,8.606617114482782,5.546853876725222,12.504433598477615,8.57700041868748,8.428770521767118,12.220386865403917,6.794288873264932,12.077912593091654,10.349373346312433,9.255612629295413,10.284807668180548,6.854839404424031,11.85437114829691,5.935134501334948,8.798463421193961,8.97035489041581,7.880876469000792,8.019500800075694,11.476504132686516,9.954764245106624,5.7183143499570015,10.592622948100425,10.18238179581797,8.866720583500006,10.222161879906288,12.883461499825504,8.835159122026884,10.506859503444444,5.677666768660911,12.266361187665892,7.455461890065772,7.167963387415959,8.783841555750268,9.072425431064051,13.138159195989624,10.389080877385588
7,7.777257597955883,6.90862828156887,6.4074258353975075,7.545348487348638,5.969673802709988,6.113179291822971,6.192691235664563,10.811373645016271,10.490402976875632,7.525680475968581,10.26341993706858,7.626847395530113,8.362192953549899,6.041579794679951,10.59257650212345,9.191935747912806,9.405519815591665,9.323219301761725,7.373269319534302,8.091643908084967,9.020534261475262,10.4978739498008,11.253886379747309,5.940339088439941,9.90545237451537,6.168826510356023,6.721965647151327,5.5097838073714165,8.727654076030111,11.883487357033623,8.914314837333484,10.766280799441866,10.174724468818077,11.792097539983246,9.037741745027724,9.697941954930624,11.882170880146516,8.462324021412776,6.546427930725946,5.938516309526232,6.035523732299478,10.016434027598454,9.52240968239613,7.954022557511289,4.283157191928635,8.615549318607037,7.869011219138772,9.973603125107594,8.677027679508567,5.33877604007721,12.419871790796261,8.704767017282991,9.034814409924369,12.495929150703626,5.969373248581193,11.922838273007645,10.59205769106873,9.80709939940363,10.30513373480903,7.163784904969044,11.50587860193008,5.696714567526793,8.499301676464896,8.59274184642694,7.9867538142408065,7.99818146901253,11.572444359053913,10.084692175367959,6.440099537066924,10.0769173512092,10.761677071579502,8.614478502518091,10.479610097510184,13.122105077596812,9.292134050630096,10.687130352166982,5.666599215197767,12.226100417895195,7.385339898329514,7.11943422056671,8.486154365131998,8.703086025286943,12.66732879540859,10.06835727365608
8,7.741450038119258,7.009789523507795,6.661286470421359,7.700060704223111,6.102056713185759,6.037948744724958,6.528329550506722,11.393171376040858,10.13811584334088,7.762976127200656,10.267398231049889,7.601730426967653,7.724475283092923,6.182621881289359,10.874638851279887,9.309543623475946,9.057113935193446,9.635182877075977,7.591333092991103,7.883143985780896,9.040409112995505,9.808531239908984,10.713797308644677,6.052181189284365,10.267287499680478,5.951007144879073,6.8124161866995,5.772211324862945,9.404998415759486,12.23437209210844,8.94078634539221,10.341936787173278,10.197317927922958,11.629794846233139,9.04446816322131,9.56764639055627,12.11692588757246,9.030221578402397,5.835367542046766,6.366793151594635,6.090031533159761,9.138631376038251,9.528068920282216,7.8085803749214895,4.430572917114976,8.272161515961345,7.755020213738465,10.108213358251458,8.825063017494658,5.248399598985655,11.715442845760247,9.093403581880096,9.380288162802021,12.331258423308022,5.541469142375849,11.226978458502353,10.702044315012092,10.029311525719798,10.182811448512933,7.391877582745674,11.431187453025426,5.955468973339114,7.936262548886812,8.261695655594524,7.797201276844383,7.643081377306555,11.41009985768897,10.354662892349765,6.858877447527698,9.574042008473322,11.021110747818254,8.396490106012067,10.588646938454392,13.001381261124571,9.786694608182989,10.955053425650313,5.700422011277615,11.883628788972512,7.165434087443556,7.050547096871923,8.22762959390624,8.580384979492578,12.573839577242858,9.79723928321121
9,7.590563737225328,7.041570459268032,6.803215796111996,7.8599569487775485,6.173408435756325,6.106635423603221,6.709058972301646,11.992102080940182,9.979766443448188,8.214724151904766,10.172518556138389,7.352482429325072,7.08842680107834,6.442823923143566,11.684067551294962,9.566419861459325,8.570538382244926,9.665042149307382,7.567259206119766,7.664525847964816,8.96990076904623,8.841674011996668,10.005867392588883,5.924334707830706,10.465467082129585,5.6915556724254905,6.614773692432632,5.786855323294288,9.897178653162769,12.52389111763392,9.33817124081473,9.851203325874785,10.09829465507442,11.712178528614533,8.867555552262527,9.13621487780514,11.501618193357418,9.275380196123042,5.525473034483754,6.819597538923606,5.846636921931536,8.25560360729185,9.497580880792732,7.481058147626046,4.705277324537946,8.027415963930961,7.489965696008796,9.924850998169337,8.934319668142205,5.556924067806993,10.9577783425649,9.094387012057833,9.76240150541322,11.793516220190586,5.189254453854684,10.587648643795243,10.507446000514886,10.015312295897393,10.003203708290034,7.349545061486399,11.4058174322813,6.3393541020205895,7.9466371748182505,8.054887648525401,7.497192092634673,6.997264175741082,10.939551635481354,10.863861503356542,6.7210123386138525,8.98160181656862,11.314391913373246,7.833620130913889,10.763420309572139,13.242548653203198,9.948771621834517,10.631453468045617,5.811528454682766,11.568480136251857,7.110420002081455,7.288855141859789,7.8823754037547324,8.502297837917622,12.34235610961914,9.444537382451898
10,7.068727802822732,6.960131359915448,6.553637402078025,7.705129317340688,6.193868511151044,6.158469371510367,6.736442291634715,12.20290578043359,9.678151473428448,8.724964960619936,9.788369736712204,7.521169560179751,6.648644432654748,6.832254671846699,12.103067754272722,9.589353513310098,7.845252006481855,9.831058104425415,7.0986210289164475,7.381027926746597,8.502263931127695,8.113195750652215,9.392122052877376,5.748857219402606,10.223814531473014,5.528627929932032,6.38107363219954,5.879199550294468,10.17206589625432,12.695098966207262,9.526281784742306,9.804529813619759,9.699788577740009,11.50609902520465,9.062715888227153,8.795139243052557,10.758380866254496,9.567315741889498,5.660548913784517,7.136562365344448,5.819883818300362,7.884771746855516,9.511011871517214,7.655290651728965,4.7930724040055885,7.59187663070157,7.276727882205931,9.863041350780389,8.872304604196142,5.86084503618061,10.61228678817423,9.018200664438751,9.998638799047878,11.888555175422603,5.192789929544824,10.128708743845296,10.210566644587068,9.803982051621135,9.482419687254815,7.363127666049534,11.086203851659073,6.572312115196489,7.485817731547559,8.435464724516258,7.152712198404165,6.778634867708908,11.207270172314766,11.579327130929016,6.814456201007224,8.936001160205938,11.26462408986866,7.408849230383197,10.483846485105335,13.621692195305457,10.10688451946291,10.211166406289124,5.788521475873441,11.525446251111152,7.504296332139235,7.534015243481367,7.358956388734344,8.512067710436309,12.198218164688502,9.772317222448496
